iomode,bandwidth,total_size,block_size,latency
1,1000,1073741824,131072,28.92959952354431
1,1000,1073741824,262144,13.893488883972168
1,1000,1073741824,524288,13.031246900558472
1,1000,1073741824,1048576,13.817385911941528
1,1000,1073741824,2097152,12.65259575843811
1,1000,1073741824,4194304,10.002647638320923
1,1000,1073741824,8388608,9.48656964302063
1,1000,1073741824,16777216,9.246051788330078
1,1000,1073741824,33554432,9.328127145767212
1,1000,1073741824,67108864,11.72019100189209
1,1000,1073741824,134217728,9.84669041633606
1,1000,1073741824,268435456,9.071366310119629
1,1000,1073741824,536870912,9.035463571548462
1,1000,1073741824,1073741824,12.431638956069946
