iomode,bandwidth,total_size,block_size,latency
1,1000,1073741824,131072,11.286579608917236
1,1000,1073741824,262144,10.342130422592163
1,1000,1073741824,524288,15.497992277145386
1,1000,1073741824,1048576,33.70478796958923
1,1000,1073741824,2097152,15.590017557144165
1,1000,1073741824,4194304,9.198475360870361
1,1000,1073741824,8388608,9.090080261230469
1,1000,1073741824,16777216,9.043060302734375
1,1000,1073741824,33554432,9.056342840194702
1,1000,1073741824,67108864,9.040506362915039
1,1000,1073741824,134217728,9.028477668762207
1,1000,1073741824,268435456,9.017632961273193
1,1000,1073741824,536870912,30.625609636306763
1,1000,1073741824,1073741824,32.19183564186096
