iomode,bandwidth,total_size,block_size,latency
1,1000,1073741824,131072,15.0974862575531
1,1000,1073741824,262144,12.486314535140991
1,1000,1073741824,524288,11.71138072013855
1,1000,1073741824,1048576,19.52867317199707
1,1000,1073741824,2097152,11.083030462265015
1,1000,1073741824,4194304,10.061201095581055
1,1000,1073741824,8388608,15.24616527557373
1,1000,1073741824,16777216,10.580480098724365
1,1000,1073741824,33554432,9.252070665359497
1,1000,1073741824,67108864,18.138143301010132
1,1000,1073741824,134217728,9.122751235961914
1,1000,1073741824,268435456,18.00260329246521
1,1000,1073741824,536870912,19.176941871643066
1,1000,1073741824,1073741824,9.022954225540161
