iomode,bandwidth,total_size,block_size,latency
1,4000,1073741824,131072,10.131754875183105
1,4000,1073741824,262144,5.047102928161621
1,4000,1073741824,524288,4.958165884017944
1,4000,1073741824,1048576,4.620995044708252
1,4000,1073741824,2097152,5.031372785568237
1,4000,1073741824,4194304,3.1940131187438965
1,4000,1073741824,8388608,2.728566884994507
1,4000,1073741824,16777216,3.0015697479248047
1,4000,1073741824,33554432,2.973120927810669
1,4000,1073741824,67108864,2.931251287460327
1,4000,1073741824,134217728,2.939945936203003
1,4000,1073741824,268435456,3.0733795166015625
1,4000,1073741824,536870912,2.881242513656616
1,4000,1073741824,1073741824,2.8503401279449463
