iomode,bandwidth,total_size,block_size,latency
1,11000,1073741824,131072,2.8842761516571045
1,11000,1073741824,262144,2.383695363998413
1,11000,1073741824,524288,2.1195878982543945
1,11000,1073741824,1048576,1.6620075702667236
1,11000,1073741824,2097152,1.5433828830718994
1,11000,1073741824,4194304,1.3105032444000244
1,11000,1073741824,8388608,1.0761315822601318
1,11000,1073741824,16777216,0.9733989238739014
1,11000,1073741824,33554432,1.0609097480773926
1,11000,1073741824,67108864,1.0946567058563232
1,11000,1073741824,134217728,1.0865063667297363
1,11000,1073741824,268435456,0.9568955898284912
1,11000,1073741824,536870912,1.3092219829559326
1,11000,1073741824,1073741824,0.8747134208679199
