io_mode,bandwidth,total_size,block_size,latency
1,1000,1073741824,67108864,12.233691453933716
1,1000,1073741824,134217728,12.182029962539673
1,1000,1073741824,268435456,12.14009952545166
1,1000,1073741824,536870912,9.001908302307129
1,1000,1073741824,1073741824,8.992064476013184
1,17000,4294967296,131072,15.25602912902832
1,17000,4294967296,262144,8.667771816253662
1,17000,4294967296,524288,6.4941794872283936
1,17000,4294967296,1048576,5.343768119812012
1,17000,4294967296,2097152,5.317378759384155
1,17000,4294967296,4194304,3.8306143283844
1,17000,4294967296,8388608,3.4661638736724854
1,17000,4294967296,16777216,3.481114387512207
1,17000,4294967296,33554432,3.51606559753418
1,17000,4294967296,67108864,3.429330348968506
1,17000,4294967296,134217728,3.3534038066864014
1,17000,4294967296,268435456,3.264998197555542
1,17000,4294967296,536870912,3.6043426990509033
1,17000,4294967296,1073741824,3.344292163848877
1,15000,1073741824,131072,3.389406442642212
1,15000,1073741824,262144,2.325823783874512
1,15000,1073741824,524288,1.774087905883789
1,15000,1073741824,1048576,1.3181533813476562
1,15000,1073741824,2097152,1.263960599899292
1,15000,1073741824,4194304,0.9537105560302734
1,15000,1073741824,8388608,0.8636691570281982
1,15000,1073741824,16777216,0.8350369930267334
1,15000,1073741824,33554432,0.887531042098999
1,15000,1073741824,67108864,0.9940035343170166
1,15000,1073741824,134217728,0.8990423679351807
1,15000,1073741824,268435456,1.164546251296997
1,15000,1073741824,536870912,0.8314154148101807
1,15000,1073741824,1073741824,0.8286428451538086
1,3000,4294967296,131072,20.66128158569336
1,3000,4294967296,262144,21.70267963409424
1,3000,4294967296,524288,18.5904004573822
1,3000,4294967296,1048576,15.411208868026732
1,3000,4294967296,2097152,18.895599842071533
1,3000,4294967296,4194304,18.61299204826355
1,3000,4294967296,8388608,14.111749410629272
1,3000,4294967296,16777216,16.63853931427002
1,3000,4294967296,33554432,15.948425531387327
1,3000,4294967296,67108864,14.178516387939451
1,3000,4294967296,134217728,12.17111873626709
1,3000,4294967296,268435456,13.708527088165283
1,3000,4294967296,536870912,12.093378067016602
1,3000,4294967296,1073741824,12.32039213180542
0,17000,4294967296,131072,1.0431160926818848
0,17000,4294967296,262144,0.7955803871154785
0,17000,4294967296,524288,0.6695716381072998
0,17000,4294967296,1048576,0.6334023475646973
0,17000,4294967296,2097152,0.5771267414093018
0,17000,4294967296,4194304,0.5622868537902832
0,17000,4294967296,8388608,0.6826572418212891
0,17000,4294967296,16777216,0.740562915802002
0,17000,4294967296,33554432,1.7319786548614502
0,17000,4294967296,67108864,1.982802152633667
0,17000,4294967296,134217728,1.5777878761291504
0,17000,4294967296,268435456,1.5096921920776367
0,17000,4294967296,536870912,2.2121825218200684
0,17000,4294967296,1073741824,2.1859982013702397
1,5000,4294967296,131072,21.50664448738098
1,5000,4294967296,262144,17.337934732437134
1,5000,4294967296,524288,15.140713930130005
1,5000,4294967296,1048576,12.184115648269652
1,5000,4294967296,2097152,11.645020484924316
1,5000,4294967296,4194304,10.98897409439087
1,5000,4294967296,8388608,11.826470136642456
1,5000,4294967296,16777216,7.791783809661865
1,5000,4294967296,33554432,7.591753721237183
1,5000,4294967296,67108864,7.420398473739624
1,5000,4294967296,134217728,8.593729972839355
1,5000,4294967296,268435456,7.405939817428589
1,5000,4294967296,536870912,9.449092388153076
1,5000,4294967296,1073741824,7.9396703243255615
1,11000,8589934592,131072,74.28715324401855
1,11000,8589934592,262144,40.76865553855896
1,11000,8589934592,524288,14.150530099868774
1,11000,8589934592,1048576,12.324937105178831
1,11000,8589934592,2097152,11.00617003440857
1,11000,8589934592,4194304,15.459969520568848
1,11000,8589934592,8388608,8.739467859268188
1,11000,8589934592,16777216,7.378026008605957
1,11000,8589934592,33554432,7.599673986434936
1,11000,8589934592,67108864,11.173571109771729
1,11000,8589934592,134217728,7.30985164642334
1,11000,8589934592,268435456,9.527520895004272
1,11000,8589934592,536870912,7.229830980300903
1,11000,8589934592,1073741824,8.678224086761475
1,11000,1073741824,131072,2.8620917797088623
1,11000,1073741824,262144,2.2369320392608643
1,11000,1073741824,524288,1.7638742923736572
1,11000,1073741824,1048576,1.463984489440918
1,11000,1073741824,2097152,1.3933391571044922
1,11000,1073741824,4194304,1.1152570247650146
1,11000,1073741824,8388608,0.9772939682006836
1,11000,1073741824,16777216,0.9459307193756104
1,11000,1073741824,33554432,1.356964111328125
1,11000,1073741824,67108864,1.320486068725586
1,11000,1073741824,134217728,0.9133310317993164
1,11000,1073741824,268435456,0.8912460803985596
1,11000,1073741824,536870912,0.9083297252655028
1,11000,1073741824,1073741824,0.8876645565032959
1,13000,1073741824,131072,3.279771327972412
1,13000,1073741824,262144,2.6957030296325684
1,13000,1073741824,524288,1.6483862400054932
1,13000,1073741824,1048576,1.368736743927002
1,13000,1073741824,2097152,1.2731873989105225
1,13000,1073741824,4194304,1.0144085884094238
1,13000,1073741824,8388608,0.8871521949768066
1,13000,1073741824,16777216,2.843222618103028
1,13000,1073741824,33554432,1.9675827026367188
1,13000,1073741824,67108864,1.0579280853271484
1,13000,1073741824,134217728,1.0760951042175293
1,13000,1073741824,268435456,0.9784610271453856
1,13000,1073741824,536870912,0.839735746383667
1,13000,1073741824,1073741824,0.9445590972900392
0,17000,8589934592,131072,2.015268087387085
0,17000,8589934592,262144,1.5508544445037842
0,17000,8589934592,524288,1.352828025817871
0,17000,8589934592,1048576,1.1857986450195312
0,17000,8589934592,2097152,1.1345584392547607
0,17000,8589934592,4194304,1.1042044162750244
0,17000,8589934592,8388608,1.311983585357666
0,17000,8589934592,16777216,1.467457294464111
0,17000,8589934592,33554432,3.783337354660034
0,17000,8589934592,67108864,3.343010187149048
0,17000,8589934592,134217728,3.3463499546051025
0,17000,8589934592,268435456,3.223790645599365
0,17000,8589934592,536870912,3.923667907714844
0,17000,8589934592,1073741824,4.1949462890625
1,5000,1073741824,131072,3.752433061599731
1,5000,1073741824,262144,5.349417209625244
1,5000,1073741824,524288,2.5984854698181152
1,5000,1073741824,1048576,2.719839096069336
1,5000,1073741824,2097152,4.679448843002319
1,5000,1073741824,4194304,2.660292148590088
1,5000,1073741824,8388608,1.9440197944641116
1,5000,1073741824,16777216,1.8830084800720213
1,5000,1073741824,33554432,2.843611240386963
1,5000,1073741824,67108864,1.869502067565918
1,5000,1073741824,134217728,2.7106263637542725
1,5000,1073741824,268435456,1.8466365337371824
1,5000,1073741824,536870912,2.9088056087493896
1,5000,1073741824,1073741824,2.1951334476470947
1,5000,8589934592,131072,34.05320692062378
1,5000,8589934592,262144,25.56851077079773
1,5000,8589934592,524288,21.122721433639526
1,5000,8589934592,1048576,19.271623611450195
1,5000,8589934592,2097152,18.297114849090576
1,5000,8589934592,4194304,16.327630758285522
1,5000,8589934592,8388608,15.400743007659912
1,5000,8589934592,16777216,14.954997062683104
1,5000,8589934592,33554432,15.00232982635498
1,5000,8589934592,67108864,14.804123401641846
1,5000,8589934592,134217728,14.713059425354004
1,5000,8589934592,268435456,14.643837928771973
1,5000,8589934592,536870912,14.612775802612305
1,5000,8589934592,1073741824,14.592590808868408
0,17000,2147483648,131072,0.509465217590332
0,17000,2147483648,262144,0.4193136692047119
0,17000,2147483648,524288,0.3688018321990967
0,17000,2147483648,1048576,0.3284602165222168
0,17000,2147483648,2097152,0.3508732318878174
0,17000,2147483648,4194304,0.318450927734375
0,17000,2147483648,8388608,0.3717961311340332
0,17000,2147483648,16777216,0.4044463634490967
0,17000,2147483648,33554432,0.8211953639984131
0,17000,2147483648,67108864,1.1214542388916016
0,17000,2147483648,134217728,0.8849904537200928
0,17000,2147483648,268435456,1.122358798980713
0,17000,2147483648,536870912,1.3389508724212646
0,17000,2147483648,1073741824,1.3214781284332275
1,11000,4294967296,131072,21.85249280929565
1,11000,4294967296,262144,10.600468635559082
1,11000,4294967296,524288,8.257407426834106
1,11000,4294967296,1048576,6.018437385559082
1,11000,4294967296,2097152,5.731581687927246
1,11000,4294967296,4194304,7.623379468917847
1,11000,4294967296,8388608,4.040279865264893
1,11000,4294967296,16777216,4.192630290985107
1,11000,4294967296,33554432,4.384599924087524
1,11000,4294967296,67108864,4.810560703277588
1,11000,4294967296,134217728,3.627396821975708
1,11000,4294967296,268435456,3.706542730331421
1,11000,4294967296,536870912,3.6151061058044434
1,11000,4294967296,1073741824,3.5634121894836426
1,9000,1073741824,131072,3.545825242996216
1,9000,1073741824,262144,2.4843432903289795
1,9000,1073741824,524288,1.9908034801483157
1,9000,1073741824,1048576,1.7226386070251465
1,9000,1073741824,2097152,1.6528990268707275
1,9000,1073741824,4194304,1.6530253887176514
1,9000,1073741824,8388608,1.3021185398101809
1,9000,1073741824,16777216,1.1134459972381592
1,9000,1073741824,33554432,1.124786376953125
1,9000,1073741824,67108864,1.0797033309936523
1,9000,1073741824,134217728,1.062342643737793
1,9000,1073741824,268435456,2.845531702041626
1,9000,1073741824,536870912,1.16186261177063
1,9000,1073741824,1073741824,1.0145163536071775
1,13000,2147483648,131072,6.190080404281616
1,13000,2147483648,262144,4.024039506912232
1,13000,2147483648,524288,3.2370541095733643
1,13000,2147483648,1048576,2.7165417671203613
1,13000,2147483648,2097152,2.582113027572632
1,13000,2147483648,4194304,2.056013584136963
1,13000,2147483648,8388608,1.760892391204834
1,13000,2147483648,16777216,1.6526055335998535
1,13000,2147483648,33554432,1.8425989151000977
1,13000,2147483648,67108864,1.7522056102752686
1,13000,2147483648,134217728,1.982715845108032
1,13000,2147483648,268435456,1.7201805114746094
1,13000,2147483648,536870912,1.6747581958770752
1,13000,2147483648,1073741824,1.6928415298461914
1,7000,1073741824,131072,3.771355628967285
1,7000,1073741824,262144,6.329567193984985
1,7000,1073741824,524288,2.07008957862854
1,7000,1073741824,1048576,2.0286524295806885
1,7000,1073741824,2097152,1.944973707199097
1,7000,1073741824,4194304,1.6436891555786133
1,7000,1073741824,8388608,1.5002429485321045
1,7000,1073741824,16777216,1.427239179611206
1,7000,1073741824,33554432,1.4448704719543457
1,7000,1073741824,67108864,1.9217848777771
1,7000,1073741824,134217728,1.3402690887451172
1,7000,1073741824,268435456,1.3298020362854004
1,7000,1073741824,536870912,1.312849521636963
1,7000,1073741824,1073741824,1.3011298179626465
1,17000,2147483648,131072,6.237938165664673
1,17000,2147483648,262144,3.974000453948975
1,17000,2147483648,524288,3.0440618991851807
1,17000,2147483648,1048576,2.447045087814331
1,17000,2147483648,2097152,2.2554612159729004
1,17000,2147483648,4194304,1.896918535232544
1,17000,2147483648,8388608,1.7066922187805176
1,17000,2147483648,16777216,2.110865592956543
1,17000,2147483648,33554432,1.7759711742401123
1,17000,2147483648,67108864,1.5415043830871582
1,17000,2147483648,134217728,1.5802154541015625
1,17000,2147483648,268435456,1.5757615566253662
1,17000,2147483648,536870912,1.5753755569458008
1,17000,2147483648,1073741824,1.7193207740783691
1,15000,4294967296,131072,15.330016851425173
1,15000,4294967296,262144,17.77132558822632
1,15000,4294967296,524288,9.616090059280396
1,15000,4294967296,1048576,5.284070730209351
1,15000,4294967296,2097152,5.078932523727417
1,15000,4294967296,4194304,4.048203706741333
1,15000,4294967296,8388608,3.313053846359253
1,15000,4294967296,16777216,3.573025703430176
1,15000,4294967296,33554432,3.7408857345581055
1,15000,4294967296,67108864,3.427279472351074
1,15000,4294967296,134217728,3.2895596027374268
1,15000,4294967296,268435456,3.379465818405152
1,15000,4294967296,536870912,4.26675271987915
1,15000,4294967296,1073741824,3.339909315109253
1,9000,4294967296,131072,19.24631404876709
1,9000,4294967296,262144,13.776351690292358
1,9000,4294967296,524288,9.086318016052246
1,9000,4294967296,1048576,8.332371473312378
1,9000,4294967296,2097152,7.372003316879272
1,9000,4294967296,4194304,6.170592308044434
1,9000,4294967296,8388608,5.379774570465088
1,9000,4294967296,16777216,5.132846117019653
1,9000,4294967296,33554432,5.235873222351074
1,9000,4294967296,67108864,4.886699199676514
1,9000,4294967296,134217728,4.758810520172119
1,9000,4294967296,268435456,5.150259494781494
1,9000,4294967296,536870912,4.3109776973724365
1,9000,4294967296,1073741824,4.25862979888916
1,7000,2147483648,131072,6.510638236999512
1,7000,2147483648,262144,5.0439441204071045
1,7000,2147483648,524288,4.46614146232605
1,7000,2147483648,1048576,3.904005765914917
1,7000,2147483648,2097152,3.8374414443969727
1,7000,2147483648,4194304,3.2612199783325195
1,7000,2147483648,8388608,3.051138162612915
1,7000,2147483648,16777216,2.940957307815552
1,7000,2147483648,33554432,2.932325601577759
1,7000,2147483648,67108864,2.75808048248291
1,7000,2147483648,134217728,2.691481351852417
1,7000,2147483648,268435456,2.6681649684906006
1,7000,2147483648,536870912,2.647677421569824
1,7000,2147483648,1073741824,2.62640118598938
1,9000,2147483648,131072,7.482949495315552
1,9000,2147483648,262144,6.527474880218506
1,9000,2147483648,524288,4.49977707862854
1,9000,2147483648,1048576,4.04996132850647
1,9000,2147483648,2097152,4.111459493637085
1,9000,2147483648,4194304,2.617236375808716
1,9000,2147483648,8388608,2.3346071243286133
1,9000,2147483648,16777216,2.393373727798462
1,9000,2147483648,33554432,2.577500104904175
1,9000,2147483648,67108864,2.415174722671509
1,9000,2147483648,134217728,3.4201457500457764
1,9000,2147483648,268435456,3.09612774848938
1,9000,2147483648,536870912,2.2315609455108643
1,9000,2147483648,1073741824,2.326948881149292
1,9000,8589934592,131072,36.57336711883545
1,9000,8589934592,262144,27.0965895652771
1,9000,8589934592,524288,18.81408381462097
1,9000,8589934592,1048576,15.23981761932373
1,9000,8589934592,2097152,14.75816249847412
1,9000,8589934592,4194304,10.933603048324583
1,9000,8589934592,8388608,10.140766143798828
1,9000,8589934592,16777216,9.737126588821411
1,9000,8589934592,33554432,8.785793542861938
1,9000,8589934592,67108864,8.789641857147217
1,9000,8589934592,134217728,8.502079486846924
1,9000,8589934592,268435456,8.449027061462402
1,9000,8589934592,536870912,9.854158639907835
1,9000,8589934592,1073741824,9.211750984191896
1,3000,8589934592,131072,70.28579807281494
1,3000,8589934592,262144,51.53849744796753
1,3000,8589934592,524288,32.3428053855896
1,3000,8589934592,1048576,34.99289321899414
1,3000,8589934592,2097152,28.69783902168274
1,3000,8589934592,4194304,26.147303104400635
1,3000,8589934592,8388608,26.69148564338684
1,3000,8589934592,16777216,39.98306465148926
1,3000,8589934592,33554432,44.36569285392761
1,3000,8589934592,67108864,33.81838393211365
1,3000,8589934592,134217728,36.92487668991089
1,3000,8589934592,268435456,33.22677278518677
1,3000,8589934592,536870912,25.33253788948059
1,3000,8589934592,1073741824,29.50976538658142
1,17000,8589934592,131072,27.84663724899292
1,17000,8589934592,262144,22.036056518554688
1,17000,8589934592,524288,17.089462280273438
1,17000,8589934592,1048576,13.470964431762695
1,17000,8589934592,2097152,11.648768186569214
1,17000,8589934592,4194304,10.323949098587036
1,17000,8589934592,8388608,6.374901056289673
1,17000,8589934592,16777216,6.13633918762207
1,17000,8589934592,33554432,8.882747173309326
1,17000,8589934592,67108864,8.072846174240112
1,17000,8589934592,134217728,5.391326665878296
1,17000,8589934592,268435456,6.350181818008423
1,17000,8589934592,536870912,6.424025058746338
1,17000,8589934592,1073741824,6.323275566101074
