iomode,bandwidth,total_size,block_size,latency
0,17000,1073741824,131072,0.27451562881469727
0,17000,1073741824,262144,0.22748017311096191
0,17000,1073741824,524288,0.1915438175201416
0,17000,1073741824,1048576,0.17755579948425293
0,17000,1073741824,2097152,0.17838358879089355
0,17000,1073741824,4194304,0.17099857330322266
0,17000,1073741824,8388608,0.19128632545471191
0,17000,1073741824,16777216,0.3061797618865967
0,17000,1073741824,33554432,0.7032718658447266
0,17000,1073741824,67108864,0.5956380367279053
0,17000,1073741824,134217728,0.7273435592651367
0,17000,1073741824,268435456,0.54726243019104
0,17000,1073741824,536870912,0.8498806953430176
0,17000,1073741824,1073741824,0.8661835193634033
