iomode,bandwidth,total_size,block_size,latency
1,4000,1073741824,131072,10.40323257446289
1,4000,1073741824,262144,5.182077169418335
1,4000,1073741824,524288,4.5282816886901855
1,4000,1073741824,1048576,4.151575803756714
1,4000,1073741824,2097152,4.625032663345337
1,4000,1073741824,4194304,3.5183370113372803
1,4000,1073741824,8388608,3.2148191928863525
1,4000,1073741824,16777216,2.9714467525482178
1,4000,1073741824,33554432,2.9536397457122803
1,4000,1073741824,67108864,2.4187893867492676
1,4000,1073741824,134217728,2.3676373958587646
1,4000,1073741824,268435456,2.3581395149230957
1,4000,1073741824,536870912,3.427816867828369
1,4000,1073741824,1073741824,3.3208394050598145
