iomode,bandwidth,total_size,block_size,latency
1,1000,1073741824,131072,14.881216764450073
1,1000,1073741824,262144,21.009661436080933
1,1000,1073741824,524288,16.648316383361816
1,1000,1073741824,1048576,11.520499467849731
1,1000,1073741824,2097152,13.938504695892334
1,1000,1073741824,4194304,12.059956312179565
1,1000,1073741824,8388608,9.468007802963257
1,1000,1073741824,16777216,9.609381198883057
1,1000,1073741824,33554432,9.50005555152893
1,1000,1073741824,67108864,9.159867525100708
1,1000,1073741824,134217728,9.205438375473022
1,1000,1073741824,268435456,9.071165561676025
1,1000,1073741824,536870912,9.084671974182129
1,1000,1073741824,1073741824,9.023834466934204
